price_eth,price_usd,transaction_date,seller_address,background,eyes,body,mouth,head,clothes,hair
0.0098,14.291778464841574,2022-09-18T06:47:23,0x23ac67bbe96202abe0c4bc28c541ada409dad5d6,blue_background,,,,,,
0.0098,14.291778464841574,2022-09-18T06:47:23,0xd6289414f02b5fa32400d6d75fd38f7800acd50a,blue_background,,,,,,
0.0098,14.291778464841574,2022-09-18T06:47:23,0xd6289414f02b5fa32400d6d75fd38f7800acd50a,blue_background,,,,,,
0.0098,14.291778464841574,2022-09-18T06:47:23,0xd6289414f02b5fa32400d6d75fd38f7800acd50a,grey_background,,,,,,
0.0364,53.08374858369727,2022-09-18T06:47:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.2,291.66894826207294,2022-09-18T06:47:23,0x69cc01135e7d235211cc463856abf83174c1f87f,plum,suspicious,cheetah,vuh,,rainbow suspenders,
0.035,51.04206594586277,2022-09-18T06:47:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.019,27.70855008489693,2022-09-18T06:47:23,0xb20d1a72369e4bb5fe1d057cb3df70059c485005,floatingislands,happy,body human,grin,,,
0.0099,14.437612938972611,2022-09-18T06:47:23,0xd4261447d17f2d0fc002d58dc2aebc5b4c1b19f8,black_background,,,,,,
0.0,0.0,2022-09-18T06:47:35,0xd03bf921b178e7db9de6b54159d636b39f31936a,,i will,,dot,,,
0.176,256.6686744706242,2022-09-18T06:47:35,0x1d90639f6d89d61099278ec4fe0257dd41518df3,,deal with it,,harold,,,
0.01,14.583447413103647,2022-09-18T06:47:35,0x53fbe69de8c69cce68b453717006fddad609282c,blue_background,,,,,,
0.09,131.25102671793283,2022-09-18T06:47:35,0x9c6e8a22380426cbdb476a7853fd6433d60d6e9b,,,,,,,
0.0499,72.7714025913872,2022-09-18T06:47:35,0x9cef2c761ebecdc4d30d153534e196047d454f2f,multicolor gradient,empty,,serious ,,light blue shirt,
0.0361,52.646245161304165,2022-09-18T06:47:35,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.05,72.91723706551824,2022-09-18T06:47:35,0xd813068c468d104d3486e1e06a4b2cef8ad9622f,light pink,round eyes,,taped single,,very nice,
0.0315,45.93785935127649,2022-09-18T06:34:47,0xffba913bb056544b75e57312ec3eae2528c285e1,green,shutter shades,white akita,golden,,swag,ronin
0.0379,55.27126569566282,2022-09-18T06:47:47,0x5fb485f420543877826c8a5a76d46b6a5847bb8a,,,,,,,
0.25,364.5861853275912,2022-09-18T06:47:47,0x9a166ee593f7f6dbd31eeb30d28c9cbca13f1238,,bloodshot eyes,,,,,old dreads
0.015,21.87517111965547,2022-09-18T06:47:47,0xf5317fa1ff01a5795994f2cb0889e2234fd7e6bc,moss,rainbowic,neckerchief,pouting,neat,,
0.006,8.750068447862189,2022-09-18T06:47:47,0xc41e114ae06e1dcb884d9ff25c4937a3f85abe9f,unmellow yellow,,,,,,
0.0382,55.70876911805593,2022-09-18T06:47:59,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x539f77cc5ce8da4d735f439b4e996d647cd045ef,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x267f56625b89ab6be295145a8b0b91b05fe0e63a,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x539f77cc5ce8da4d735f439b4e996d647cd045ef,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x539f77cc5ce8da4d735f439b4e996d647cd045ef,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x539f77cc5ce8da4d735f439b4e996d647cd045ef,,,,,,,
0.18,262.50205343586566,2022-09-18T06:47:59,0x1016401210d768faf392b921aba9af9e9dab8600,,scientist,,young ape,,,
0.175,255.21032972931383,2022-09-18T06:47:59,0xb2d27d738e35799af1094bcfeb46eb089d8ab5f3,,dots,,happy,,,
0.001,1.4583447413103647,2022-09-18T06:47:59,0x539f77cc5ce8da4d735f439b4e996d647cd045ef,,,,,,,
0.2059,299.921208275768,2022-09-18T06:25:23,0x0b8bf4310a35cba4229486bf4794ffe0929ce866,purple_background,,,,,,
0.0197,28.729391403814184,2022-09-18T06:48:11,0x8bfc73e9723bf0940dcdb63dc839256a86342e40,beige_background,,,,,,
0.02,29.166894826207294,2022-09-18T06:48:11,0x6baffd70383a6589b3186610fdc6d612d0d2fa67,,,,,,,
0.008,11.666757930482918,2022-09-18T06:48:23,0x189a8ec283d52174b4d8c18a760fbf4d4b1027bb,,none,,redlip,,,none
0.007499,10.936127215086424,2022-09-18T06:48:23,0xa3f0ab57ea6ea9d0ec98681661535582d107cbc8,,clown eye green,,none,,,beret
0.0049,7.145889232420787,2022-09-18T06:48:35,0xbc4dba77fdf8f0974391a6d696eee2cf130e886a,lima bean,,blue? green? i dunno,,,,
0.0049,7.145889232420787,2022-09-18T06:48:35,0x0aaffb34c07856f80fa973b94562d427606b1707,q tip,,purple nurple,,,,
0.0371,54.10458990261453,2022-09-18T06:48:35,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.0031111,4.537056324690676,2022-09-18T06:48:35,0x6a5a13d97212474af3e20d5be4dafbc5a84dabd9,grey,3d,bored golem 8,golden,,,
0.0,0.0,2022-09-18T06:48:59,0xedb31a8564cc373bf36ab62cd1a77b5f6f4fd35a,,,,,,,
0.0,0.0,2022-09-18T06:48:59,0xa519f699f94c7a9045ae56045f80101fcfc6fde6,blue_background,,,,,,
0.0,0.0,2022-09-18T06:48:59,0x066de4fe6306c3b1fee7654d869e5393953df4b5,,dots,,meh,,,
0.0371,54.10458990261453,2022-09-18T06:48:59,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.014,20.416826378345107,2022-09-18T06:48:59,0x317c8271c56db85f9e1c0e5b3cfb915f683f11b5,purple_background,,,,,,
0.05,72.91723706551824,2022-09-18T06:48:59,0xdd2d0bde6ad4855f77d953af80eaf11e2ea1e3ac,,,,,,,
0.025,36.45861853275912,2022-09-18T06:48:59,0xcba3c3f1d733482d89a6cd1341255aee540a524d,,,,,,,
0.255,371.877909034143,2022-09-18T06:48:59,0xd8f83e2051934951e9aeb016eb3be8c84bd4f22a,,,,,,,
0.0545,79.47978840141488,2022-09-18T06:48:59,0xc4154b854249ae979a48511a1779f40847884ada,purple bones,look up,,opened fangs,,red striped tshirt,
0.0,0.0,2022-09-18T06:49:11,0x60d7fd530928fd526f9e8a9d1cd6b8856fa3d3db,,i am not ok,,meh,,,
0.0045,6.562551335896641,2022-09-18T06:49:23,0xd685eed00bf6032249fd1eb93cf4db21ac547c5a,exploding tomato,,blue? green? i dunno,,,,
0.0369,53.81292095435246,2022-09-18T06:49:23,0xe10772c3c2e8879b13d5d2886ef8e9f9b95b83aa,,,,,,,
0.0371,54.10458990261453,2022-09-18T06:49:35,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.04,58.33378965241459,2022-09-18T06:49:47,0xf797cd049219b110bdf2f8c23752095c599fce9d,,,,,,,
0.007,10.208413189172553,2022-09-18T06:49:47,0xed7440675f2e7c1cfb0baf7438761f7c56515764,flying cranes,orange eyes,,laughing lips,cyborg,,tokyo green
0.00098999999999999,1.4437612938972464,2022-09-18T06:49:47,0x4cfd50f62df880cccd5e6d489e9ea3039819aad1,,,,,,,
0.0382,55.70876911805593,2022-09-18T06:49:47,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.002,2.9166894826207295,2022-09-18T06:35:47,0x066cee49afd992df5af16c9961a6448ebba7e9fe,lightning black and white,girls winking eyes gold,girls body purple,girls without toothpick,,,girls long curls icy
0.0379,55.27126569566282,2022-09-18T06:49:59,0x5fb485f420543877826c8a5a76d46b6a5847bb8a,,,,,,,
0.025,36.45861853275912,2022-09-18T06:49:59,0x137a3cf35bfd3dee57a0b67fcb69f87608b7e342,,,,,,bunny tee,
0.0159,23.1876813868348,2022-09-18T06:49:59,0x171a9f13c7bf29daddd0df2daa2d8c5a9f9a9958,orange,bored,,bored unshaven,,work vest,
0.0049,7.145889232420787,2022-09-18T06:50:23,0x91136d6bc8923b2a3346c329c2c5b1cce9e772aa,green tea ice cream,,bleh,,,,
0.0374,54.54209332500764,2022-09-18T06:50:23,0xa7b5ca022774bd02842932e4358ddcbea0ccaade,,,,,,,
0.0032,4.666703172193167,2022-09-18T06:50:23,0x4f59bc5d1f00fce733a3de1e427e312beb1d81a7,yellow,mood,bored agent 6,surprised,,,
0.004,5.833378965241459,2022-09-18T06:50:23,0x204f46eef3dd34d0f1d4c375b5ef5cf3c3a348cd,purple,,,,,botton up grey,
0.00068,0.991674424091048,2022-09-18T06:50:35,0xbe387bdf287589a82d8811aed96b9c322529cfe0,background dark,normal,body n,normal,,princess,
0.0099,14.437612938972611,2022-09-18T06:50:35,0x2db96e1400f86bf088e8d02ec4fc07f18e93dece,beige_background,,,,,,
0.00144,2.100016427486925,2022-09-18T06:50:35,0x598b9c9229736457846973a48d2837ed77157314,background green,curiousside,body n,wide,,queen dark,
0.18,262.50205343586566,2022-09-18T06:50:35,0x0111714363dcb8680012b803946eea1bea8c8f41,yellow,blazed,trippy,oo,,platinum jacket,
0.0022,3.2083584308828024,2022-09-18T06:50:35,0x3a37bee5837b7f851818fe75dfaea30faf82d914,,,,,,,
0.69,1006.2578715041517,2022-09-18T06:50:35,0x8fb4f6ae091050630bccde15062cbf547ad17372,,gold,,,,,crown
0.0,0.0,2022-09-18T06:50:47,0x1220a671b7db6cea73a510efb7f878c26e2c2233,,,,,,,
0.05995,87.42776724155637,2022-09-18T06:50:47,0x9667857f0461354a7e2caeb6c86a560eeca1d2da,shamrock,look right,,pink moustache,,bones all over tshirt,
0.059,86.04233973731152,2022-09-18T06:50:47,0x822e811756be053c1a38134f6086d0bbc22bbe99,butter,sparkle,,fangs,,red striped tshirt,
0.00388,5.658377596284215,2022-09-18T06:34:11,0x86508f8707dfe30e30ee8b9f2aa357d93ef76606,special background,,pandakat body,,lil' spoon head,,
0.04,58.33378965241459,2022-09-18T06:50:59,0x8023e8852ec29357e35f1ce8c47cea0542b45418,,,,,,,
0.035,51.04206594586277,2022-09-18T06:50:59,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.04,58.33378965241459,2022-09-18T06:50:59,0x2f18c6b7c30f495da06521c025c27f31be0faee0,,,,,,,
0.0394,57.45878280762837,2022-09-18T06:50:59,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.00035,0.5104206594586277,2022-09-18T06:50:59,0x4a61278f356b48fb5482d4935d20f96bf4a0e580,acid,purple iris,,mustache,tophat,nothing,
0.0045,6.562551335896641,2022-09-18T06:47:11,0x77b330648f9da9875f09308611f19d293dde3c66,,,,,,,
0.268,390.83639067117775,2022-09-18T06:50:59,0xa4312263100b1bc63d0108171c2ffd7854ef7ad1,royal blue,,,,,,punk mohawk
0.0,0.0,2022-09-18T06:51:23,0x1220a671b7db6cea73a510efb7f878c26e2c2233,,,,,,,
0.0399998,58.33349798346632,2022-09-18T06:51:23,0xb89d308480f43f8b1c66a6810ae7a304281a0622,,,,,,,
0.003,4.375034223931094,2022-09-18T06:51:23,0x52bedcadab3d6459009785b60d7deb262a06d4d8,grey,sad,bored delinquent 3,annoyed,,,
0.0,0.0,2022-09-18T06:51:35,0x63a0385777ba6103997610816ade25bd93a2a90c,,i am ok,,unhappy,,,
0.06,87.50068447862188,2022-09-18T06:51:35,0xfe4322e495d1614c484cd198a7f0780278a62eee,,,,,,,
0.009999,14.581989068362336,2022-09-18T06:51:35,0x1baf16c71acdc044bd7b6e5805d93a8b2be90e78,grey_background,,,,,,
0.0035,5.104206594586277,2022-09-18T06:51:35,0x1655f795cdf5b970cea26c8fc058f45796db7316,blue,sunglasses,bored delinquent 8,cigar,,,
0.02199999,32.08356972538061,2022-09-18T06:51:35,0x879fd8968fc5ef3a106ac65a7c503dddc2e8d3c0,pink,angry,,,small hat,,
0.8,1166.6757930482918,2022-09-18T06:51:35,0x56b0c56c3f4fbb2104e3d2e67ee2cb337f9530bb,,,,,,,
0.2,291.66894826207294,2022-09-18T06:51:35,0x5f7bbac91533023be41bb59cca34700f30ec6bcd,,big eyes,,,,,female long lashes
0.0034,4.95837212045524,2022-09-18T06:51:35,0x2d82464a3f0c8cfff1d6f62c9bff188ff9d54d01,orange,blind,bored golem 12,annoyed,,,
0.034,49.5837212045524,2022-09-18T06:51:35,0xe0e4ba0030fb1a7675666747dd1343efb8a032f0,,,,,,,
0.0035,5.104206594586277,2022-09-18T06:51:35,0x1655f795cdf5b970cea26c8fc058f45796db7316,orange,band,bored agent 4,hungry,,,
0.00344,5.016705910107655,2022-09-18T06:51:35,0xd0ceca57504cab4b057f6c9635801d408d52ad58,orange,blind,bored motor corp 10,birthday,,,
0.174,253.75198498800347,2022-09-18T06:51:35,0x99bf3b218bee3aa3c8b90d727eb9057c4b224251,,it's just tears,,unhappy,,,
0.0004,0.5833378965241459,2022-09-18T06:51:35,0x6b1509cbb2536476a477d6ee41d475cc1625555f,flame,reading glasses,,cigar,rubber duckie,bomber jacket,
0.0083,12.104261352876026,2022-09-18T06:51:59,0xcef950066829318aa94e3e135c64b86f20b1484a,grey_background,,,,,,
0.00175,2.5521032972931383,2022-09-18T06:51:59,0xfa30764cb2ae7aae7b0bb37a87cee3bf03bea8f2,,,,,,,
0.16,233.33515860965835,2022-09-18T06:30:23,0x0b90449f7423b45fe61815c733bb2ff9f8ee8c8a,,,,,,,
0.0,0.0,2022-09-18T06:52:11,0x9d00f736be44f60846200859212b6eec5aca86b2,,,,,,,
0.004,5.833378965241459,2022-09-18T06:52:11,0x935745c4539bf41017ae3b63d687a35f0272bc2b,grey,thunder,blue drip,wings,japanese bun,blue bold,
0.0039999999,5.833378819406985,2022-09-18T06:52:11,0x09851018816f363c8187d3c06aab4ec807526f59,light green,heart zag,yellow drip,tempt,japanese bun,blue bold,
1.0,1458.3447413103647,2022-09-18T06:52:11,0x7056d02e00a19e6d296ee00c706308384a44fd29,,,,,,,
0.0038,5.541710016979386,2022-09-18T06:52:11,0x214da496051d1a4bb28cbccef944447ebe0d0501,,golden trio,purple peyote,magic mushrooms,red cloche,,
0.81,1181.2592404613954,2022-09-18T06:52:11,0xfd7228246347409e97498753c944a912c347ea44,,,,,,,
0.09,131.09717700252122,2022-09-18T06:41:35,0xdcd4f1e608acdba8731112da6aba0c3bfc66bc5e,cream,golden trio,drippin red,trippin rush,purple curls,,
0.004,5.833378965241459,2022-09-18T06:52:11,0x574389e7178ebaff4b65a2409095c98fdedf58ef,light green,trippy smiley,yellow drip,talking,red infinity,,
0.01,14.583447413103647,2022-09-18T06:52:11,0xdfeb50f97bb6a660697849ac13645e2e26cc4915,beige_background,,,,,,
0.0039,5.6875444911104225,2022-09-18T06:52:11,0x74857fd4e44d1ee41dd2fa50d2d69fb6dd939699,yellow,sheesh,fire spirit,ocean drip,dreadlocks,red gown,
0.0,0.0,2022-09-18T06:51:35,0xb4e5b893cfbc64b587f2bad248f84705ea8333ec,molino,cerulean,,mischievous,,,short white
0.0042,6.125047913503532,2022-09-18T06:52:23,0xb61b5087190e4b1987fddb32418b20dc5c5819f0,blue,cry,bored motor corp 13,cigar,,,
0.034,49.5837212045524,2022-09-18T06:52:23,0x927f7cf8881cbb4b3fc702f6c6706fea58074e70,,,,,,,
0.0015,2.187517111965547,2022-09-18T06:52:23,0x9375ca74c17556a1bac6e94ed8da89c7658f640a,green,,,,,,
0.2142,312.37744358868014,2022-09-18T06:52:23,0x4ca87c8e583c1d10752f3be9055d182c1f27d9e2,,golden glasses,,dot,,,
0.003799,5.5402516722380755,2022-09-18T06:52:23,0x35c7f81e953c61ab42d0a052f0fadea82fb0f362,blue,cry,bored samurai 8,flute,,,
0.1699,247.77277154863097,2022-09-18T06:52:35,0xf34b9af881c74e02b2cc5767547f0f1f9f89a7bc,,it's just tears,,unhappy,,,
2.15,3135.4411938172843,2022-09-18T06:52:35,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,rainbow,,mr. fox,,red block,,
0.067,97.70909766779444,2022-09-18T06:52:35,0x1fae6688948fb9f8beefcd057c9e2fa8bffbeba8,jasper,,,,,,simple short
0.034,49.5837212045524,2022-09-18T06:52:35,0x1524dac21cba8eb8cefcfa331b13bb899540eab4,,,,,,,
0.002899999999999998,4.229199749800054,2022-09-18T06:52:35,0xf7119ad86a27ea0b06c91904e26b016322d2b4c6,,goth,,scowl - gold,,,pig tails - blue
0.0,0.0,2022-09-18T06:52:47,0x0135210ab7a0ca2f5970992f91b914ca31773a9f,,,,,,,
0.175,255.21032972931383,2022-09-18T06:52:47,0x517bf815b67b4a20c59d9ad0c199fef6f7ffbb95,flames,,,gold tooth,,,short buzz
0.0028,4.0833652756690215,2022-09-18T06:52:47,0x96443f4d497c0f4890682c3a08424af0c2eb4a82,green,band,bored delinquent 9,surprised,,,
0.00175,2.5521032972931383,2022-09-18T06:52:47,0xfa30764cb2ae7aae7b0bb37a87cee3bf03bea8f2,,,,,,,
0.149,217.29336645524435,2022-09-18T06:52:47,0x3a74fc7eefa9eca16f3044e10eb1926b169dec05,dynamic,superior blue,root,,lime,open shirt blue,
0.0035,5.104206594586277,2022-09-18T06:52:47,0xc2c6ed8684e7a8d44c616fb13758107d22571e14,pink,gold 3d glasses,,cigar,bowler hat,nothing,
0.01,14.583447413103647,2022-09-18T06:52:47,0x0acbbe0bffb75af50aa276b76f02ce5f8a1bad0c,sudachi,,,,,,
0.05,72.91723706551824,2022-09-18T06:52:59,0xc1463d831b1b30e2fa66b073da87c92ec9156630,,,,,,,
0.0035,5.104206594586277,2022-09-18T06:52:59,0xd8b75eb7bd778ac0b3f5ffad69bcc2e25bccac95,wakame,,,,,,
0.016,23.333515860965836,2022-09-18T06:52:59,0xa685c9f4d20841dcb94b94e886176c6118613ff3,,,feeble,,hamster,,
0.03,43.75034223931094,2022-09-18T06:52:59,0x514368a3dfb523dd8e0e049d9b22e20eec96eaf7,,,,,,,
0.17,247.918606022762,2022-09-18T06:52:59,0x3b31b0f1e2d930aecfd23f23cba7cfdb645f388c,,ghost,,oaoaoao,,,
0.00026,0.3791696327406948,2022-09-18T06:52:59,0xeb4c341489129843b325e8e77e05206fcb9df862,,,,,,,
0.0,0.0,2022-09-18T06:53:23,0x5f7bbac91533023be41bb59cca34700f30ec6bcd,,crystal,,,,,female long lashes
0.0372,54.25042437674556,2022-09-18T06:53:23,0xe10772c3c2e8879b13d5d2886ef8e9f9b95b83aa,,,,,,,
0.03999,58.319206205001485,2022-09-18T06:53:23,0x70978daba5ed3ac4c3c5e7c32cdc55f55ccecc52,,,,,,,
0.03999,58.319206205001485,2022-09-18T06:53:23,0x70978daba5ed3ac4c3c5e7c32cdc55f55ccecc52,,,,,,,
0.008,11.666757930482918,2022-09-18T06:53:23,0x417ab2e6e8c6da57b0e9309fe5f6ab79ae0c8fc7,,,,,,,
0.116,169.1679899920023,2022-09-18T06:53:23,0x49ef397534f6299e0a8fee75bc16f09726e11ef2,stage_02,,flame,,,,
0.164,239.1685375748998,2022-09-18T06:53:35,0x48d1f7e41070fc0bb0e36925a68db1350088c54e,,dots,,dot,,,
0.002,2.9166894826207295,2022-09-18T06:53:35,0xc8735353dda1b56c954d5326a2e1e820269612af,,,,,,,
0.056,81.66730551338043,2022-09-18T06:53:35,0x37b45293aaf561a2cdf9e260bf984b643dd3699a,shamrock,angry,,mmm,,bones all over tshirt,
0.08,116.66757930482918,2022-09-18T06:53:35,0x0b7bc47c2b617abcc85779873e34aadf20ecd60b,sanguine sunset,,,,,midnight ventilation,
0.0011,1.6041792154414012,2022-09-18T06:53:35,0x9154479a94aff551cedb070daa73a45912e2bc5b,planeterium,alien,,bored ciggerate,,,
0.08,116.66757930482918,2022-09-18T06:42:59,0x9d06ca3b21e021cec3e75f0fe0ba6ac35df52083,,,,,,,
0.165,240.62688231621019,2022-09-18T06:53:47,0x31b8f26ed95900fcff35878eb61df244049d57ca,,scientist,,unhappy,,,
0.0008,1.1666757930482918,2022-09-18T06:53:47,0x2b78f79c9b5bc39ad99377626884b6af1fd50096,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:53:47,0x6b49763f4e2d6eaba7733277c8b2dfb79ed14f1e,aquamarine,robot,,bored,,vietnam jacket,
0.001,1.4583447413103647,2022-09-18T06:53:47,0xf7119ad86a27ea0b06c91904e26b016322d2b4c6,pixel,sneaky,zoey,delicious,,,
0.28,408.33652756690213,2022-09-18T06:53:47,0x104032b88ea3fb5e8ef84a487a1ab956fba7c526,,,,,,,
1e-05,0.014583447413103646,2022-09-18T06:53:47,0xed1ac96b2d3854238591ae3524ab6b33710a2032,blue,,,,,,
0.001,1.4583447413103647,2022-09-18T06:53:47,0xc384b8c870122117e97cd5414eb342ad3e4e25e8,line,round eyes 2,classic,delicious,,,
0.001,1.4583447413103647,2022-09-18T06:53:47,0x6b49763f4e2d6eaba7733277c8b2dfb79ed14f1e,gray,x eyes,,grin,,,
0.001,1.4583447413103647,2022-09-18T06:53:47,0x6b49763f4e2d6eaba7733277c8b2dfb79ed14f1e,aquamarine,robot,,phoneme vuh,,navy striped tee,
0.0011,1.6041792154414012,2022-09-18T06:53:47,0x1b8fa7e37794449fb812e5eb932ced9a87c8a42c,new punk blue,crazy,,bored pipe,,guayabera,
0.001,1.4583447413103647,2022-09-18T06:53:47,0xc92cf8b962a7cfa643c5a63a31cf380faba30d94,purple,crazy,,phoneme oh,,caveman pelt,
0.0,0.0,2022-09-18T06:54:11,0x104fc8d05dbc88b251bc3c94e21d33dc2c7c0f15,,,,,,,
0.0,0.0,2022-09-18T06:54:11,0xd95d21c8081b32e92f8aac2d6ff2bf0e61a5043a,green,,button-up - colorblock,,autumn,,
0.0,0.0,2022-09-18T06:54:11,0x635f031ae15d02d024d98ca4e66ba467f655210a,,deal with it,,meh,,,
0.0049,7.145889232420787,2022-09-18T06:54:11,0x9c85c45d488ebd11440fc10565d631e342b6df54,purple,bored,,dumbfounded,,tuxedo_tee,
0.029999999999999995,43.75034223931094,2022-09-18T06:54:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.029999999999999995,43.75034223931094,2022-09-18T06:54:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.029999999999999995,43.75034223931094,2022-09-18T06:54:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.01,14.583447413103647,2022-09-18T06:54:23,0x28cb77bc60ca8e065b3faf968463cabb8de6ea9d,,,,,,,
1e-06,0.0014583447413103647,2022-09-18T06:54:23,0x6a7d74085b7c9e4bc7adccb260c70d3d7e1c0492,,,,,,,
0.029999999999999995,43.75034223931094,2022-09-18T06:54:23,0x6635efbb877bdb525fa860c89015e0ced93262a4,,,,,,,
0.002,2.9166894826207295,2022-09-18T06:54:23,0xc8735353dda1b56c954d5326a2e1e820269612af,,,,,,,
0.045,65.62551335896642,2022-09-18T06:54:35,0xc55e380cc2be4482159237a09a2490b3223f4ab7,,,,,,,
0.00098999999999999,1.4437612938972464,2022-09-18T06:54:35,0x4cfd50f62df880cccd5e6d489e9ea3039819aad1,,,,,,,
0.00175,2.5521032972931383,2022-09-18T06:54:35,0xfa30764cb2ae7aae7b0bb37a87cee3bf03bea8f2,,,,,,,
0.499,727.714025913872,2022-09-18T06:54:35,0x7130384d5e8ad17610bcbaf71755055e8bad317c,,it's just tears,,young ape,,,
0.009,13.125102671793282,2022-09-18T06:54:47,0xa454daff2609603b169e6290fe69667705ed11fb,,,,max decay,,,
0.03,43.75034223931094,2022-09-18T06:54:47,0x514368a3dfb523dd8e0e049d9b22e20eec96eaf7,,,,,,,
0.01,14.583447413103647,2022-09-18T06:54:47,0x8881b13cd406ecc69a736451fa0f0cfa4805ea51,,,,,,,
0.0399,58.18795517828355,2022-09-18T06:54:47,0xe5b48580a225f542b57c34a29eaea9a01bf9245e,,,,,,,
0.007,10.208413189172553,2022-09-18T06:54:47,0x78b702a09797a6b863a9e9c528ae264ac58c8a3a,,,,hi sadge,,,
0.15,218.7517111965547,2022-09-18T06:54:59,0x8cfd118c74bfaece63c8229a169402a5d54f9a3d,,,,,,,
0.0,0.0,2022-09-18T06:54:23,0x3e1ed4ee61f2debc88a1f989ea9028da1424e69f,,,,,,,
0.0,0.0,2022-09-18T06:55:11,0x6bd2983da6cfba0f63ff7e5da8b7ce71313573ac,,,,,,,
0.001,1.4583447413103647,2022-09-18T06:55:11,0x66a8c8173953f09f79fbf3ed0b3c354f282af165,pinwheel,wide eyes,,phoneme on,,,
0.00098999999999999,1.4437612938972464,2022-09-18T06:55:11,0x4cfd50f62df880cccd5e6d489e9ea3039819aad1,,,,,,,
0.0389,56.72961043697319,2022-09-18T06:55:11,0x19cd2a253b3e559b2b5ad57170b4d5b97b64bfb3,,,,,,,
0.36,525.0041068717313,2022-09-18T06:55:23,0x75f851144c6efb0d21fe1273d9c5e05f000074c8,blue,,brown,,,training_green,
0.0018,2.6250205343586566,2022-09-18T06:55:23,0x2bf0c4db2aa49abc857b8fdad3b16eb8f658201c,,,,,,,
0.0517,75.39642312574586,2022-09-18T06:55:23,0x4879c3c1858c06160bed9dcad02fe051710c93a2,,,,,,,
0.019,27.70855008489693,2022-09-18T06:55:35,0xcfbc8a1e9bc10343c452072ae1de9afcc468b71a,,,long legs,,plump,,
0.199,290.21060352076256,2022-09-18T06:55:59,0xea213ed8d4d10aacc533bb7ab93e88c81275bf57,torre de agua,missing,,grin,,,long brown
0.0052,7.583392654813896,2022-09-18T06:55:59,0x9c85c45d488ebd11440fc10565d631e342b6df54,aquamarine,eyepatch,,boredcigar,,bayc_t_black,
0.00068,0.991674424091048,2022-09-18T06:55:59,0xbe387bdf287589a82d8811aed96b9c322529cfe0,background red,intense,body d,wide,,apron,
0.0055,8.020896077207006,2022-09-18T06:55:59,0xae3ff00e6ef3dd878266196f4333425e86ec4d85,,,,,,,
0.00299,4.3604507765179905,2022-09-18T06:55:59,0xe991c3147059ffa4da02e99626d3adb412b67ac0,,,,,,,
1e-05,0.014583447413103646,2022-09-18T06:55:59,0x074d4d7011c354e9cbbddf4e1862619e33f2df77,,,,,none,none,
0.0035,5.104206594586277,2022-09-18T06:55:59,0x1655f795cdf5b970cea26c8fc058f45796db7316,lime,closed,bored golem 6,annoyed,,,
0.00098999999999999,1.4437612938972464,2022-09-18T06:55:59,0x4cfd50f62df880cccd5e6d489e9ea3039819aad1,,,,,,,
0.28,408.33652756690213,2022-09-18T06:55:59,0xb1f7d890b786e73a01ad4cce1693f1db3d3c9a99,,,,,,,
0.129,188.12647162903704,2022-09-18T06:55:59,0x96f760422c71e9d83b751c6e937d52e2062bb8f5,earth,,,none,,,none
0.0002,0.29166894826207296,2022-09-18T06:55:59,0xff8e7fa939e6607b7f4f69a53d24f9bcc2b4cfc9,gunmetal,gold iris,,nothing,black headband,black polo,
0.0,0.0,2022-09-18T06:56:11,0x5f7bbac91533023be41bb59cca34700f30ec6bcd,,white,,,,,headphones
0.0,0.0,2022-09-18T06:56:11,0x3862ffa813aa484e7384d07d1e686fc1b81a2d9c,purple_background,,,,,,
0.03,43.75034223931094,2022-09-18T06:41:47,0x9d00f736be44f60846200859212b6eec5aca86b2,,,,,,,
0.002,2.9166894826207295,2022-09-18T06:56:11,0x3045e9baa118555f1c5fd8c791ff82165aa3a7ae,sand,,coat-orange,,pale,,
0.029,42.291997498000576,2022-09-18T06:56:11,0xe0e4ba0030fb1a7675666747dd1343efb8a032f0,,,,,,,
0.0,0.0,2022-09-18T06:56:23,0x8054e8f8902287708a63856597382820cfe83167,,deal with it,,unhappy,,,
